################################################################################
IN SEQ: 	 b'if your ##e a guy and you don ##t open the car door for a girl or any door for that matter i have no respect for you'
PRED TOK: 	 [['to', 'wax', 'wax', 'five', 'girl', 'wax', 'girl', 'wax', 'girl', 'shadow', 'want'], ['with', 'to', 'more', 'shadow', 'a'], ['makes', '##ock', 'girl', 'shadow', 'a', 'me', '##cl', 'me', 'girl', '##cl', '##cl', '##cl', '##ock', '##cl', '##ock']]
################################################################################
IN SEQ: 	 b'couldn ##t give a fuck about women ##s football im sure some people will im sure some will call me sex ##ist'
GOLD SEQ: 	 b'couldn ##t give a fuck about football im sure some people will im sure some will call me ignorant'
PRED SEQ:	 b'##s will im sex sex ##s will im sex ##ist ##ist ##s sure ##ist ##s sure ##s sure ##ist ##s sure ##ist ##s sure ##ist ##s sure ##s sure ##s sure ##s ##s ##s ##s im'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['ignorant']]
PRED TOK: 	 [['sex', 'sex', '##s'], ['im'], ['##ist', '##s', 'sure', '##ist', '##s', 'sure', '##s', 'sure', '##ist', '##s', 'sure', '##ist', '##s', 'sure', '##ist', '##s', 'sure', '##s', 'sure', '##s', 'sure', '##s', '##s', '##s', '##s', 'im']]
################################################################################
IN SEQ: 	 b'a man s main responsibility to his children is to provide them with the nec ##ess ##ities of life and discipline'
GOLD SEQ: 	 b"an individual ' s main responsibility to their children is to provide them with the nec ##ess ##ities of life and discipline"
PRED SEQ:	 b'nec a a a ##ities ##ities discipline discipline discipline discipline discipline discipline responsibility children his man a ##ities ##ities discipline man a his man his ##ities ##ess ##ess ##ess ##ities discipline ##ess ##ities discipline discipline discipline'
GOLD DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['an', 'individual', "'"], ['their']]
PRED TOK: 	 [['a', 'a', 'a', '##ities', '##ities', 'discipline', 'discipline', 'discipline', 'discipline', 'discipline', 'discipline', 'responsibility', 'children', 'his', 'man', 'a', '##ities', '##ities', 'discipline', 'man', 'a', 'his', 'man', 'his', '##ities', '##ess', '##ess'], ['##ess', '##ities', 'discipline', 'discipline', 'discipline']]
################################################################################
IN SEQ: 	 b'i hate when i see the girl in a relationship driving the car around and the boy in the passenger seat'
GOLD SEQ: 	 b'i hate when i see a person in a relationship driving the car around and the other in the passenger seat'
PRED SEQ:	 b'the boy boy a driving seat the boy boy in car seat the boy the seat boy the boy the boy the boy the car car seat car hate in car hate the relationship the passenger'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['a', 'person'], ['other']]
PRED TOK: 	 [['boy', 'a', 'driving', 'seat', 'the', 'boy', 'boy'], ['car', 'seat', 'the', 'boy', 'the', 'seat', 'boy', 'the', 'boy', 'the', 'boy', 'the', 'boy', 'the', 'car', 'car', 'seat', 'car', 'hate', 'in', 'car', 'hate', 'the', 'relationship']]
################################################################################
IN SEQ: 	 b'when a man and a woman live together she should do the house ##work and he should do the heavier chores'
GOLD SEQ: 	 b'when a man and a woman live together one should do the house ##work and ant ##her one should do the heavier chores'
PRED SEQ:	 b'she chores he and should ##work do he and should ##work he heavier should ##work do he heavier he heavier ##work do he heavier should heavier the should ##work do he heavier he heavier ##work do'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['one'], ['ant', '##her', 'one']]
PRED TOK: 	 [['he', 'and', 'should', '##work', 'do', 'he', 'and', 'should', '##work', 'he', 'heavier', 'should', '##work', 'do', 'he', 'heavier', 'he', 'heavier', '##work', 'do', 'he', 'heavier', 'should', 'heavier', 'the', 'should', '##work', 'do', 'he', 'heavier', 'he', 'heavier', '##work', 'do']]
################################################################################
IN SEQ: 	 b'it really piss ##es me off when girls who know fuck all about football win huge bets'
GOLD SEQ: 	 b'it really piss ##es me off when people who know fuck all about football win huge bets'
PRED SEQ:	 b'girls it it know bets it girls it girls it girls it girls it it know girls it girls all bets it girls it all bets it girls it all it girls girls it girls all'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people']]
PRED TOK: 	 [['it', 'it'], ['it', 'girls', 'it', 'girls', 'it', 'girls', 'it', 'girls', 'it', 'it', 'know', 'girls', 'it', 'girls', 'all', 'bets', 'it', 'girls', 'it', 'all', 'bets', 'it', 'girls', 'it', 'all', 'it', 'girls', 'girls', 'it', 'girls', 'all']]
################################################################################
IN SEQ: 	 b"i just can ' t consider a woman ' s review on a hip hop track certified"
GOLD SEQ: 	 b"a woman ' s review on a hip hop track is certified"
PRED SEQ:	 b'consider s consider track a a a a review can can just consider hip review can s consider a just consider a just just just just hip review review can s consider review can s consider'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['is']]
PRED TOK: 	 [['consider', 's', 'consider', 'track', 'a', 'a', 'a', 'a', 'review'], ['can', 'just', 'consider', 'hip', 'review', 'can', 's'], ['just', 'consider'], ['just', 'just', 'just', 'just'], ['review', 'review', 'can', 's', 'consider', 'review', 'can', 's', 'consider']]
################################################################################
IN SEQ: 	 b"i just can ##t see america having a woman president i just wouldn ' t vote"
GOLD SEQ: 	 b'i can see america having a great president i would vote for'
PRED SEQ:	 b"##t just just just just just just just just just just just just just just just just just just just just just just just just just just just just just just just just just just '"
GOLD DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['great'], ['would'], ['for']]
PRED TOK: 	 [['just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just', 'just']]
################################################################################
IN SEQ: 	 b"i ' m not sex ##ist but i don ' t like female ref ##s"
GOLD SEQ: 	 b"i don ' t mind female ref ##s"
PRED SEQ:	 b'ref ref i ref i ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['mind']]
PRED TOK: 	 [['ref', 'i', 'ref', 'i'], ['##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s']]
################################################################################
IN SEQ: 	 b'a good man is as strong as the right woman needs him to be'
GOLD SEQ: 	 b'a good kid is as strong as the right friend needs him to be'
PRED SEQ:	 b'man man man good man man man man man good woman woman woman woman woman woman woman woman be be be be be be be man a a strong is is is is is is is'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['kid'], ['friend']]
PRED TOK: 	 [['man', 'man', 'man'], ['man', 'man', 'man', 'man', 'good'], ['woman', 'woman', 'woman', 'woman', 'woman', 'woman', 'woman'], ['be', 'be', 'be', 'be', 'be', 'be', 'man', 'a', 'a', 'strong', 'is', 'is', 'is', 'is', 'is', 'is', 'is']]
################################################################################
IN SEQ: 	 b'the major responsibility of the wife is to keep her husband and children happy'
GOLD SEQ: 	 b'the major responsibility of the wife and husband is to keep their children happy'
PRED SEQ:	 b'husband husband husband husband husband husband husband husband husband husband husband husband husband husband husband husband husband husband and children husband and husband and and husband husband husband and children husband husband husband and children husband'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['and', 'husband'], ['their']]
PRED TOK: 	 [['husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband', 'husband'], ['husband', 'and', 'husband', 'and', 'and', 'husband', 'husband', 'husband', 'and', 'children', 'husband', 'husband', 'husband', 'and', 'children', 'husband']]
################################################################################
IN SEQ: 	 b'it gross ##es me out to see a woman spit on the street'
GOLD SEQ: 	 b'it gross ##es me out to see anyone spit on the street'
PRED SEQ:	 b'woman gross ##es a gross gross gross ##es on gross gross gross ##es ##es a gross gross gross gross gross gross gross spit on on a street street woman on woman woman woman a a see'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['anyone']]
PRED TOK: 	 [['woman'], ['gross', 'gross', 'gross', '##es', 'on', 'gross', 'gross', 'gross', '##es', '##es', 'a', 'gross', 'gross', 'gross', 'gross', 'gross', 'gross', 'gross'], ['on', 'a'], ['street', 'woman', 'on', 'woman', 'woman', 'woman', 'a', 'a', 'see']]
################################################################################
IN SEQ: 	 b'there are some things that appear less disgusting on males than females'
GOLD SEQ: 	 b'there is nothing that appear less disgusting on males than females'
PRED SEQ:	 b'that appear females things males some things things males things males things males things males things males things males things things things things things than than than than than than things than things than than things'
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['is', 'nothing']]
PRED TOK: 	 [['things', 'males', 'some', 'things', 'things', 'males', 'things', 'males', 'things', 'males', 'things', 'males', 'things', 'males', 'things', 'males', 'things', 'things', 'things', 'things', 'things', 'than', 'than', 'than', 'than', 'than', 'than', 'things', 'than', 'things', 'than', 'than', 'things']]
################################################################################
IN SEQ: 	 b'women like to tease men sexually'
GOLD SEQ: 	 b'some individuals like to tease others sexually'
PRED SEQ:	 b'tease like like like sexually tease like like sexually tease like sexually tease like sexually tease like sexually tease like sexually tease like sexually tease like sexually tease like sexually tease like sexually tease like sexually'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['some', 'individuals'], ['others']]
PRED TOK: 	 [['like', 'like', 'like'], ['tease', 'like', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually', 'tease', 'like', 'sexually']]
################################################################################
IN SEQ: 	 b'men are asshole ##s'
GOLD SEQ: 	 b'men are okay'
PRED SEQ:	 b'asshole are are men ##s are ##s men ##s men ##s ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s men ##s'
GOLD DIST: 	 [0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['okay']]
PRED TOK: 	 [['are', 'are', 'men'], ['are', '##s', 'men', '##s', 'men', '##s', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s', 'men', '##s']]
################################################################################
IN SEQ: 	 b'if a woman is married and chooses not to have sex with her husband she shouldn ##t be mad if he cheat ##s'
GOLD SEQ: 	 b'if a woman is married and chooses not to have sex with her husband she can be mad if he cheat ##s'
PRED SEQ:	 b'shouldn she ##s cheat ##t ##s cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat ##t cheat'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['can']]
PRED TOK: 	 [['she'], ['cheat', '##t', '##s', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat', '##t', 'cheat']]
################################################################################
IN SEQ: 	 b'look like a girl act like a lady think like a man work like a boss make her day'
GOLD SEQ: 	 b'look like a child act like an adult think like a human work like a boss make her day'
PRED SEQ:	 b'day act like like like like like a a a a a make man a boss boss boss boss boss boss boss boss man lady man girl man a make man man man'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['child'], ['an', 'adult'], ['human']]
PRED TOK: 	 [['day'], ['like', 'like', 'like'], ['a', 'a', 'a', 'a', 'make'], ['boss', 'boss', 'boss', 'boss', 'boss', 'boss', 'boss', 'man', 'lady', 'man', 'girl', 'man', 'a'], ['man', 'man', 'man']]
################################################################################
IN SEQ: 	 b'swearing and ob ##sc ##enity is more rep ##ulsive in the speech of a woman than a man'
GOLD SEQ: 	 b'swearing and ob ##sc ##enity is equal rep ##ulsive in the speech of a woman and a man'
PRED SEQ:	 b'swearing is is is is more ##enity than a ##enity ob ##sc man than and than than than than than than than than than a ##enity than a ##enity ##sc of than than'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['equal'], ['and']]
PRED TOK: 	 [['is', 'is', 'is'], ['##enity'], ['##enity', 'ob', '##sc'], ['than', 'and', 'than', 'than', 'than', 'than', 'than', 'than', 'than', 'than', 'than', 'a', '##enity', 'than', 'a', '##enity', '##sc', 'of', 'than', 'than']]
################################################################################
IN SEQ: 	 b'women should be encouraged not to become sexually intimate with anyone before marriage even their fiance'
GOLD SEQ: 	 b'people should be encouraged not to become sexually intimate with anyone before marriage even their fiance'
PRED SEQ:	 b'marriage marriage even with to intimate anyone women anyone before women women with intimate intimate anyone before women with intimate intimate anyone women with should fiance should before sexually intimate should women intimate'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people']]
PRED TOK: 	 [['marriage'], ['with', 'to', 'intimate', 'anyone', 'women', 'anyone', 'before', 'women', 'women', 'with', 'intimate', 'intimate', 'anyone', 'before', 'women', 'with', 'intimate', 'intimate', 'anyone', 'women', 'with', 'should'], ['should', 'before', 'sexually', 'intimate', 'should', 'women', 'intimate']]
################################################################################
IN SEQ: 	 b'women are inferior proving that you can still be an idiot regardless of your high iq'
GOLD SEQ: 	 b'some groups are inferior proving that you can still be an idiot regardless of your high iq'
PRED SEQ:	 b'iq an women idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot idiot are idiot idiot idiot idiot idiot you idiot idiot idiot idiot idiot idiot idiot idiot'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['some', 'groups']]
PRED TOK: 	 [['an', 'women', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'are', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'you', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot']]
################################################################################
IN SEQ: 	 b'females are not or will ever be as good as males at getting friend zone ##d'
GOLD SEQ: 	 b'both men and women get friend ##zone ##d equally'
PRED SEQ:	 b'not friend not at not zone females at be getting ##d friend females or ##d friend females or getting ##d friend not be not zone females at be getting friend are getting males'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['both', 'men', 'and', 'women', 'get'], ['##zone'], ['equally']]
PRED TOK: 	 [['friend', 'not'], ['not', 'zone', 'females', 'at', 'be', 'getting', '##d', 'friend', 'females', 'or', '##d', 'friend', 'females', 'or', 'getting', '##d', 'friend', 'not', 'be', 'not', 'zone', 'females', 'at', 'be'], ['are', 'getting', 'males']]
################################################################################
IN SEQ: 	 b'in accompanying a lady somewhere at night a gentleman should never fail to offer his arm'
GOLD SEQ: 	 b'in accompanying a lady somewhere at night a gentleman may fail to offer his arm'
PRED SEQ:	 b'should fail in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['may']]
PRED TOK: 	 [['in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in', 'in']]
################################################################################
IN SEQ: 	 b'women are by far the most lou ##sies ##t drivers out there its a fact'
GOLD SEQ: 	 b'teenagers are by far the most lou ##sies ##t drivers out there its a fact'
PRED SEQ:	 b'lou lou by women lou women women women lou lou by women by lou lou by women women women women women drivers women fact fact there its fact ##sies its a women drivers'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['teenagers']]
PRED TOK: 	 [['lou', 'by', 'women', 'lou', 'women', 'women', 'women', 'lou', 'lou', 'by', 'women', 'by', 'lou', 'lou', 'by', 'women', 'women', 'women', 'women', 'women'], ['women', 'fact', 'fact'], ['##sies', 'its', 'a', 'women', 'drivers']]
################################################################################
IN SEQ: 	 b'i never want to hear another female news anchor describe a football injury ever again'
GOLD SEQ: 	 b'i never want to hear another news anchor describe a football injury ever again'
PRED SEQ:	 b'ever female describe female a never never never never never never never never never never never never never never never never never never never never never never never never never never never never'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
